Name,Date,Time,URL,Category,Probability,Color
srh_I_2024-05-20T09:43:48_6000.fit,2024-05-20,09:43:48,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240520/srh_I_2024-05-20T09:43:48_6000.fit,Bad,1,green
srh_I_2024-04-06T01:27:21_6000.fit,2024-04-06,01:27:21,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240406/srh_I_2024-04-06T01:27:21_6000.fit,Bad,1,green
srh_I_2024-04-06T05:31:24_6000.fit,2024-04-06,05:31:24,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240406/srh_I_2024-04-06T05:31:24_6000.fit,Bad,1,green
srh_I_2024-04-06T06:03:05_6000.fit,2024-04-06,06:03:05,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240406/srh_I_2024-04-06T06:03:05_6000.fit,Bad,1,green
srh_I_2023-11-22T03:41:25_6000.fit,2023-11-22,03:41:25,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20231122/srh_I_2023-11-22T03:41:25_6000.fit,Bad,1,green
srh_I_2023-11-22T06:52:52_6000.fit,2023-11-22,06:52:52,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20231122/srh_I_2023-11-22T06:52:52_6000.fit,Bad,1,green
srh_I_2023-07-17T00:13:56_6200.fit,2023-07-17,00:13:56,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230717/srh_I_2023-07-17T00:13:56_6200.fit,Bad,1,green
srh_I_2023-07-17T04:13:17_6200.fit,2023-07-17,04:13:17,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230717/srh_I_2023-07-17T04:13:17_6200.fit,Bad,1,green
srh_I_2023-07-17T07:09:17_6200.fit,2023-07-17,07:09:17,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230717/srh_I_2023-07-17T07:09:17_6200.fit,Bad,1,green
srh_I_2024-03-09T01:48:36_6000.fit,2024-03-09,01:48:36,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240309/srh_I_2024-03-09T01:48:36_6000.fit,Bad,1,green
srh_I_2023-01-24T03:56:55_6200.fit,2023-01-24,03:56:55,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230124/srh_I_2023-01-24T03:56:55_6200.fit,Bad,1,green
srh_I_2023-08-18T07:11:52_6200.fit,2023-08-18,07:11:52,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230818/srh_I_2023-08-18T07:11:52_6200.fit,Bad,1,green
srh_I_2024-03-21T00:46:55_6000.fit,2024-03-21,00:46:55,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240321/srh_I_2024-03-21T00:46:55_6000.fit,Bad,1,green
srh_I_2024-03-21T03:07:43_6000.fit,2024-03-21,03:07:43,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240321/srh_I_2024-03-21T03:07:43_6000.fit,Bad,1,green
srh_I_2024-03-21T04:23:59_6000.fit,2024-03-21,04:23:59,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240321/srh_I_2024-03-21T04:23:59_6000.fit,Bad,1,green
srh_I_2024-03-19T00:39:54_6000.fit,2024-03-19,00:39:54,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240319/srh_I_2024-03-19T00:39:54_6000.fit,Bad,1,green
srh_I_2024-03-19T01:43:15_6000.fit,2024-03-19,01:43:15,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240319/srh_I_2024-03-19T01:43:15_6000.fit,Bad,1,green
srh_I_2024-03-19T05:11:37_6000.fit,2024-03-19,05:11:37,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240319/srh_I_2024-03-19T05:11:37_6000.fit,Bad,1,green
srh_I_2024-03-19T08:19:21_6000.fit,2024-03-19,08:19:21,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240319/srh_I_2024-03-19T08:19:21_6000.fit,Bad,1,green
srh_I_2022-03-23T07:14:13_6200.fit,2022-03-23,07:14:13,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20220323/srh_I_2022-03-23T07:14:13_6200.fit,Bad,1,green
srh_I_2023-12-30T06:42:01_6000.fit,2023-12-30,06:42:01,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20231230/srh_I_2023-12-30T06:42:01_6000.fit,Bad,1,green
srh_I_2023-08-19T01:57:36_6200.fit,2023-08-19,01:57:36,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230819/srh_I_2023-08-19T01:57:36_6200.fit,Ok,1,red
srh_I_2023-08-19T06:33:34_6200.fit,2023-08-19,06:33:34,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230819/srh_I_2023-08-19T06:33:34_6200.fit,Bad,1,green
srh_I_2023-12-08T02:25:58_6000.fit,2023-12-08,02:25:58,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20231208/srh_I_2023-12-08T02:25:58_6000.fit,Bad,1,green
srh_I_2023-12-08T04:30:01_6000.fit,2023-12-08,04:30:01,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20231208/srh_I_2023-12-08T04:30:01_6000.fit,Bad,1,green
srh_I_2023-01-20T04:57:07_6200.fit,2023-01-20,04:57:07,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230120/srh_I_2023-01-20T04:57:07_6200.fit,Bad,1,green
srh_I_2023-09-19T02:01:06_6000.fit,2023-09-19,02:01:06,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230919/srh_I_2023-09-19T02:01:06_6000.fit,Ok,1,red
srh_I_2023-09-19T06:57:56_6000.fit,2023-09-19,06:57:56,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230919/srh_I_2023-09-19T06:57:56_6000.fit,Ok,1,red
srh_I_2024-02-26T02:23:49_6000.fit,2024-02-26,02:23:49,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240226/srh_I_2024-02-26T02:23:49_6000.fit,Bad,1,green
srh_I_2023-07-22T02:49:59_6200.fit,2023-07-22,02:49:59,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230722/srh_I_2023-07-22T02:49:59_6200.fit,Ok,1,red
srh_I_2023-09-08T01:33:57_6000.fit,2023-09-08,01:33:57,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230908/srh_I_2023-09-08T01:33:57_6000.fit,Ok,1,red
srh_I_2023-09-08T08:05:37_6000.fit,2023-09-08,08:05:37,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230908/srh_I_2023-09-08T08:05:37_6000.fit,Ok,1,red
srh_I_2024-04-29T06:51:11_6000.fit,2024-04-29,06:51:11,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240429/srh_I_2024-04-29T06:51:11_6000.fit,Bad,1,green
srh_I_2023-02-26T06:33:26_6200.fit,2023-02-26,06:33:26,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230226/srh_I_2023-02-26T06:33:26_6200.fit,Ok,1,red
srh_I_2023-12-20T06:09:12_6000.fit,2023-12-20,06:09:12,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20231220/srh_I_2023-12-20T06:09:12_6000.fit,Ok,1,red
srh_I_2023-03-05T03:04:54_6200.fit,2023-03-05,03:04:54,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230305/srh_I_2023-03-05T03:04:54_6200.fit,Bad,1,green
srh_I_2023-02-23T02:09:55_6200.fit,2023-02-23,02:09:55,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230223/srh_I_2023-02-23T02:09:55_6200.fit,Ok,1,red
srh_I_2023-03-24T03:29:37_6200.fit,2023-03-24,03:29:37,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230324/srh_I_2023-03-24T03:29:37_6200.fit,Ok,1,red
srh_I_2023-12-19T06:05:43_6000.fit,2023-12-19,06:05:43,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20231219/srh_I_2023-12-19T06:05:43_6000.fit,Ok,1,red
srh_I_2024-04-29T08:43:49_6000.fit,2024-04-29,08:43:49,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240429/srh_I_2024-04-29T08:43:49_6000.fit,Ok,1,red
srh_I_2023-01-18T04:13:18_6200.fit,2023-01-18,04:13:18,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230118/srh_I_2023-01-18T04:13:18_6200.fit,Ok,1,red
srh_I_2023-09-16T08:29:11_6000.fit,2023-09-16,08:29:11,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230916/srh_I_2023-09-16T08:29:11_6000.fit,Ok,1,red
srh_I_2023-08-23T01:01:16_6200.fit,2023-08-23,01:01:16,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230823/srh_I_2023-08-23T01:01:16_6200.fit,Ok,1,red
srh_I_2023-02-22T06:57:51_6200.fit,2023-02-22,06:57:51,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230222/srh_I_2023-02-22T06:57:51_6200.fit,Ok,1,red
srh_I_2022-03-17T02:56:13_6200.fit,2022-03-17,02:56:13,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20220317/srh_I_2022-03-17T02:56:13_6200.fit,Ok,1,red
srh_I_2023-03-13T08:13:07_6200.fit,2023-03-13,08:13:07,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230313/srh_I_2023-03-13T08:13:07_6200.fit,Ok,1,red
srh_I_2023-09-22T00:53:30_6000.fit,2023-09-22,00:53:30,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230922/srh_I_2023-09-22T00:53:30_6000.fit,Ok,1,red
srh_I_2023-09-22T08:25:04_6000.fit,2023-09-22,08:25:04,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230922/srh_I_2023-09-22T08:25:04_6000.fit,Ok,1,red
srh_I_2024-03-07T02:23:12_6000.fit,2024-03-07,02:23:12,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240307/srh_I_2024-03-07T02:23:12_6000.fit,Ok,1,red
srh_I_2023-03-31T07:45:40_6200.fit,2023-03-31,07:45:40,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230331/srh_I_2023-03-31T07:45:40_6200.fit,Ok,1,red
srh_I_2023-03-03T03:36:51_6200.fit,2023-03-03,03:36:51,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230303/srh_I_2023-03-03T03:36:51_6200.fit,Ok,1,red
srh_I_2023-09-16T01:49:11_6000.fit,2023-09-16,01:49:11,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230916/srh_I_2023-09-16T01:49:11_6000.fit,Ok,1,red
srh_I_2023-08-24T01:09:20_6200.fit,2023-08-24,01:09:20,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230824/srh_I_2023-08-24T01:09:20_6200.fit,Ok,1,red
srh_I_2023-12-28T06:13:14_6000.fit,2023-12-28,06:13:14,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20231228/srh_I_2023-12-28T06:13:14_6000.fit,Ok,1,red
srh_I_2024-05-01T02:03:43_6000.fit,2024-05-01,02:03:43,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240501/srh_I_2024-05-01T02:03:43_6000.fit,Ok,1,red
srh_I_2024-05-01T07:07:36_6000.fit,2024-05-01,07:07:36,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240501/srh_I_2024-05-01T07:07:36_6000.fit,Ok,1,red
srh_I_2024-02-15T04:10:59_6000.fit,2024-02-15,04:10:59,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240215/srh_I_2024-02-15T04:10:59_6000.fit,Ok,1,red
srh_I_2023-11-12T07:32:51_6000.fit,2023-11-12,07:32:51,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20231112/srh_I_2023-11-12T07:32:51_6000.fit,Ok,1,red
srh_I_2024-02-09T07:23:15_6000.fit,2024-02-09,07:23:15,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240209/srh_I_2024-02-09T07:23:15_6000.fit,Ok,1,red
srh_I_2022-03-17T08:53:48_6200.fit,2022-03-17,08:53:48,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20220317/srh_I_2022-03-17T08:53:48_6200.fit,Ok,1,red
srh_I_2023-03-18T06:52:54_6200.fit,2023-03-18,06:52:54,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230318/srh_I_2023-03-18T06:52:54_6200.fit,Ok,1,red
srh_I_2023-08-25T01:21:15_6200.fit,2023-08-25,01:21:15,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230825/srh_I_2023-08-25T01:21:15_6200.fit,Ok,1,red
srh_I_2023-08-25T07:17:42_6200.fit,2023-08-25,07:17:42,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230825/srh_I_2023-08-25T07:17:42_6200.fit,Ok,1,red
srh_I_2024-03-10T01:55:36_6000.fit,2024-03-10,01:55:36,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240310/srh_I_2024-03-10T01:55:36_6000.fit,Ok,1,red
srh_I_2024-03-15T01:59:07_6000.fit,2024-03-15,01:59:07,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240315/srh_I_2024-03-15T01:59:07_6000.fit,Ok,1,red
srh_I_2024-03-15T07:39:23_6000.fit,2024-03-15,07:39:23,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240315/srh_I_2024-03-15T07:39:23_6000.fit,Ok,1,red
srh_I_2023-04-04T02:25:46_6200.fit,2023-04-04,02:25:46,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230404/srh_I_2023-04-04T02:25:46_6200.fit,Bad,1,green
srh_I_2023-04-04T07:29:49_6200.fit,2023-04-04,07:29:49,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230404/srh_I_2023-04-04T07:29:49_6200.fit,Ok,1,red
srh_I_2023-10-17T08:09:52_6000.fit,2023-10-17,08:09:52,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20231017/srh_I_2023-10-17T08:09:52_6000.fit,Ok,1,red
srh_I_2023-03-14T02:29:33_6200.fit,2023-03-14,02:29:33,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230314/srh_I_2023-03-14T02:29:33_6200.fit,Ok,1,red
srh_I_2023-03-14T07:20:55_6200.fit,2023-03-14,07:20:55,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230314/srh_I_2023-03-14T07:20:55_6200.fit,Ok,1,red
srh_I_2023-03-14T07:45:55_6200.fit,2023-03-14,07:45:55,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230314/srh_I_2023-03-14T07:45:55_6200.fit,Ok,1,red
srh_I_2024-04-13T08:03:59_6000.fit,2024-04-13,08:03:59,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240413/srh_I_2024-04-13T08:03:59_6000.fit,Ok,1,red
srh_I_2023-10-16T02:13:38_6000.fit,2023-10-16,02:13:38,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20231016/srh_I_2023-10-16T02:13:38_6000.fit,Ok,1,red
srh_I_2023-01-29T03:53:44_6200.fit,2023-01-29,03:53:44,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230129/srh_I_2023-01-29T03:53:44_6200.fit,Bad,1,green
srh_I_2023-03-15T04:05:48_6200.fit,2023-03-15,04:05:48,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230315/srh_I_2023-03-15T04:05:48_6200.fit,Bad,1,green
srh_I_2024-02-18T04:15:11_6000.fit,2024-02-18,04:15:11,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240218/srh_I_2024-02-18T04:15:11_6000.fit,Bad,1,green
srh_I_2023-04-03T01:48:49_6200.fit,2023-04-03,01:48:49,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230403/srh_I_2023-04-03T01:48:49_6200.fit,Ok,1,red
srh_I_2023-04-03T06:45:49_6200.fit,2023-04-03,06:45:49,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230403/srh_I_2023-04-03T06:45:49_6200.fit,Ok,1,red
srh_I_2023-08-10T02:24:32_6200.fit,2023-08-10,02:24:32,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230810/srh_I_2023-08-10T02:24:32_6200.fit,Ok,1,red
srh_I_2023-08-10T08:22:02_6200.fit,2023-08-10,08:22:02,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230810/srh_I_2023-08-10T08:22:02_6200.fit,Ok,1,red
srh_I_2022-03-21T02:23:18_6200.fit,2022-03-21,02:23:18,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20220321/srh_I_2022-03-21T02:23:18_6200.fit,Ok,1,red
srh_I_2022-03-21T06:35:02_6200.fit,2022-03-21,06:35:02,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20220321/srh_I_2022-03-21T06:35:02_6200.fit,Ok,1,red
srh_I_2023-08-06T02:49:12_6200.fit,2023-08-06,02:49:12,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230806/srh_I_2023-08-06T02:49:12_6200.fit,Ok,1,red
srh_I_2023-10-15T06:53:16_6000.fit,2023-10-15,06:53:16,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20231015/srh_I_2023-10-15T06:53:16_6000.fit,Ok,1,red
srh_I_2023-11-07T03:53:31_6000.fit,2023-11-07,03:53:31,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20231107/srh_I_2023-11-07T03:53:31_6000.fit,Ok,1,red
srh_I_2023-11-07T07:41:32_6000.fit,2023-11-07,07:41:32,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20231107/srh_I_2023-11-07T07:41:32_6000.fit,Ok,1,red
srh_I_2024-04-17T02:43:37_6000.fit,2024-04-17,02:43:37,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240417/srh_I_2024-04-17T02:43:37_6000.fit,Bad,1,green
srh_I_2024-04-17T04:23:21_6000.fit,2024-04-17,04:23:21,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240417/srh_I_2024-04-17T04:23:21_6000.fit,Bad,1,green
srh_I_2024-04-17T08:03:56_6000.fit,2024-04-17,08:03:56,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240417/srh_I_2024-04-17T08:03:56_6000.fit,Bad,1,green
srh_I_2024-01-18T03:39:17_6000.fit,2024-01-18,03:39:17,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240118/srh_I_2024-01-18T03:39:17_6000.fit,Bad,1,green
srh_I_2023-01-16T03:17:33_6200.fit,2023-01-16,03:17:33,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230116/srh_I_2023-01-16T03:17:33_6200.fit,Bad,1,green
srh_I_2023-01-16T04:45:02_6200.fit,2023-01-16,04:45:02,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230116/srh_I_2023-01-16T04:45:02_6200.fit,Bad,1,green
srh_I_2024-05-28T00:07:34_6000.fit,2024-05-28,00:07:34,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240528/srh_I_2024-05-28T00:07:34_6000.fit,Bad,1,green
srh_I_2024-05-28T03:15:18_6000.fit,2024-05-28,03:15:18,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240528/srh_I_2024-05-28T03:15:18_6000.fit,Bad,1,green
srh_I_2024-05-28T06:42:59_6000.fit,2024-05-28,06:42:59,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240528/srh_I_2024-05-28T06:42:59_6000.fit,Bad,1,green
srh_I_2024-03-26T01:43:30_6000.fit,2024-03-26,01:43:30,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240326/srh_I_2024-03-26T01:43:30_6000.fit,Bad,1,green
srh_I_2024-03-26T03:19:43_6000.fit,2024-03-26,03:19:43,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240326/srh_I_2024-03-26T03:19:43_6000.fit,Bad,1,green
srh_I_2024-03-26T08:31:50_6000.fit,2024-03-26,08:31:50,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240326/srh_I_2024-03-26T08:31:50_6000.fit,Bad,1,green
srh_I_2022-03-21T03:59:30_6200.fit,2022-03-21,03:59:30,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20220321/srh_I_2022-03-21T03:59:30_6200.fit,Bad,1,green
srh_I_2024-05-05T06:15:58_6000.fit,2024-05-05,06:15:58,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240505/srh_I_2024-05-05T06:15:58_6000.fit,Bad,1,green
srh_I_2024-06-06T00:27:31_6000.fit,2024-06-06,00:27:31,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240606/srh_I_2024-06-06T00:27:31_6000.fit,Bad,1,green
srh_I_2024-02-01T02:55:07_6000.fit,2024-02-01,02:55:07,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240201/srh_I_2024-02-01T02:55:07_6000.fit,Bad,1,green
srh_I_2024-02-01T06:47:57_6000.fit,2024-02-01,06:47:57,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240201/srh_I_2024-02-01T06:47:57_6000.fit,Bad,1,green
srh_I_2023-03-10T05:25:27_6200.fit,2023-03-10,05:25:27,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230310/srh_I_2023-03-10T05:25:27_6200.fit,Bad,1,green
srh_I_2023-03-06T07:25:20_6200.fit,2023-03-06,07:25:20,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230306/srh_I_2023-03-06T07:25:20_6200.fit,Ok,1,red
srh_I_2023-11-28T02:05:54_6000.fit,2023-11-28,02:05:54,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20231128/srh_I_2023-11-28T02:05:54_6000.fit,Bad,1,green
srh_I_2023-11-28T06:29:35_6000.fit,2023-11-28,06:29:35,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20231128/srh_I_2023-11-28T06:29:35_6000.fit,Bad,1,green
srh_I_2023-12-17T04:01:33_6000.fit,2023-12-17,04:01:33,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20231217/srh_I_2023-12-17T04:01:33_6000.fit,Bad,1,green
srh_I_2023-09-16T05:25:10_6000.fit,2023-09-16,05:25:10,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230916/srh_I_2023-09-16T05:25:10_6000.fit,Bad,1,green
srh_I_2023-01-08T05:57:12_6200.fit,2023-01-08,05:57:12,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230108/srh_I_2023-01-08T05:57:12_6200.fit,Bad,1,green
srh_I_2023-12-24T03:05:23_6000.fit,2023-12-24,03:05:23,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20231224/srh_I_2023-12-24T03:05:23_6000.fit,Bad,1,green
srh_I_2023-12-24T04:21:11_6000.fit,2023-12-24,04:21:11,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20231224/srh_I_2023-12-24T04:21:11_6000.fit,Bad,1,green
srh_I_2024-05-24T02:18:59_6000.fit,2024-05-24,02:18:59,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240524/srh_I_2024-05-24T02:18:59_6000.fit,Bad,1,green
srh_I_2023-01-24T06:09:54_6200.fit,2023-01-24,06:09:54,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230124/srh_I_2023-01-24T06:09:54_6200.fit,Bad,1,green
srh_I_2023-08-20T01:21:48_6200.fit,2023-08-20,01:21:48,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230820/srh_I_2023-08-20T01:21:48_6200.fit,Ok,1,red
srh_I_2023-08-20T03:33:39_6200.fit,2023-08-20,03:33:39,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230820/srh_I_2023-08-20T03:33:39_6200.fit,Bad,1,green
srh_I_2023-08-20T07:17:46_6200.fit,2023-08-20,07:17:46,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230820/srh_I_2023-08-20T07:17:46_6200.fit,Bad,1,green
srh_I_2023-08-09T00:57:09_6200.fit,2023-08-09,00:57:09,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20230809/srh_I_2023-08-09T00:57:09_6200.fit,Bad,1,green
srh_I_2024-04-18T02:03:44_6000.fit,2024-04-18,02:03:44,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240418/srh_I_2024-04-18T02:03:44_6000.fit,Bad,1,green
srh_I_2024-04-18T03:55:12_6000.fit,2024-04-18,03:55:12,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240418/srh_I_2024-04-18T03:55:12_6000.fit,Bad,1,green
srh_I_2024-04-18T07:07:38_6000.fit,2024-04-18,07:07:38,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240418/srh_I_2024-04-18T07:07:38_6000.fit,Bad,1,green
srh_I_2024-05-18T01:47:58_6000.fit,2024-05-18,01:47:58,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240518/srh_I_2024-05-18T01:47:58_6000.fit,Bad,1,green
srh_I_2024-05-18T05:15:39_6000.fit,2024-05-18,05:15:39,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240518/srh_I_2024-05-18T05:15:39_6000.fit,Bad,1,green
srh_I_2024-05-18T06:51:52_6000.fit,2024-05-18,06:51:52,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240518/srh_I_2024-05-18T06:51:52_6000.fit,Ok,1,red
srh_I_2024-04-15T00:15:46_6000.fit,2024-04-15,00:15:46,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240415/srh_I_2024-04-15T00:15:46_6000.fit,Bad,1,green
srh_I_2024-04-15T01:47:17_6000.fit,2024-04-15,01:47:17,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240415/srh_I_2024-04-15T01:47:17_6000.fit,Bad,1,green
srh_I_2024-04-15T04:06:54_6000.fit,2024-04-15,04:06:54,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240415/srh_I_2024-04-15T04:06:54_6000.fit,Bad,1,green
srh_I_2024-04-15T08:52:02_6000.fit,2024-04-15,08:52:02,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240415/srh_I_2024-04-15T08:52:02_6000.fit,Bad,1,green
